"rdf:about","dcterms:issued","dcterms:modified","rdfs:label","rdfs:comment","dcterms:description","skos:prefLabel","rdfs:isDefinedBy","rdf:type","rdfs:subPropertyOf","dwcattributes:status","dwcattributes:abcdEquivalence","dwcattributes:organizedInClass","dwcattributes:decision","dcterms:replaces","dcterms:replaces1","dcterms:replaces2"
"http://rs.tdwg.org/dwc/terms/TaxonID-2008-11-19","2008-11-19","2008-11-19","TaxonID","A global unique identifier for the taxon (name in a classification).",,"Taxon ID","http://rs.tdwg.org/dwc/terms/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","http://purl.org/dc/terms/identifier","superseded","not in ABCD","http://rs.tdwg.org/dwc/terms/Taxon",,,,
"http://rs.tdwg.org/dwc/terms/taxonID-2009-08-24","2008-11-19","2009-08-24","taxonID","An identifier for the set of taxon information (data associated with the Taxon class). May be a global unique identifier or an identifier specific to the data set.","Examples: ""8fa58e08-08de-4ac1-b69c-1235340b7001"", ""32567"", ""http://species.gbif.org/abies_alba_1753"", ""urn:lsid:gbif.org:usages:32567""","Taxon ID","http://rs.tdwg.org/dwc/terms/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","http://purl.org/dc/terms/identifier","recommended","not in ABCD","http://rs.tdwg.org/dwc/terms/Taxon",,"http://rs.tdwg.org/dwc/terms/scientificNameID-2009-07-06",,
"http://rs.tdwg.org/dwc/terms/taxonNameID-2009-04-24","2008-11-19","2009-04-24","taxonNameID","A unique identifier for the scientificName.",,"Taxon Name ID","http://rs.tdwg.org/dwc/terms/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","http://purl.org/dc/terms/identifier","superseded","not in ABCD","http://rs.tdwg.org/dwc/terms/Taxon",,"http://rs.tdwg.org/dwc/terms/TaxonID-2008-11-19",,
"http://rs.tdwg.org/dwc/terms/taxonomicStatus-2009-04-24","2008-11-19","2009-04-24","taxonomicStatus","The status of the use of the scientificName as a label for a taxon. Requires taxonomic opinion to define the scope of a taxon. Rules of priority then are used to define the taxonomic status of the nomenclature contained in that scope, combined with the experts opinion. It must be linked to a specific taxonomic reference that defines the concept. Recommended best practice is to use a controlled vocabulary.","Examples: ""invalid"", ""misapplied"", ""homotypic synonym"", ""accepted""","Taxonomic Status","http://rs.tdwg.org/dwc/terms/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"recommended","not in ABCD","http://rs.tdwg.org/dwc/terms/Taxon",,,,
"http://rs.tdwg.org/dwc/terms/taxonRank-2009-04-24","2008-11-19","2009-04-24","taxonRank","The taxonomic rank of the most specific name in the scientificName. Recommended best practice is to use a controlled vocabulary.","Examples: ""subsp."", ""var."", ""forma"", ""species"", ""genus"".","Taxon Rank","http://rs.tdwg.org/dwc/terms/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"superseded","DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Botanical/Rank","http://rs.tdwg.org/dwc/terms/Taxon",,"http://rs.tdwg.org/dwc/dwcore/InfraspecificRank-2007-04-17",,
"http://rs.tdwg.org/dwc/terms/taxonRank-2009-09-21","2008-11-19","2009-09-21","taxonRank","The taxonomic rank of the most specific name in the scientificName. Recommended best practice is to use a controlled vocabulary.","Examples: ""subspecies"", ""varietas"", ""forma"", ""species"", ""genus""","Taxon Rank","http://rs.tdwg.org/dwc/terms/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"recommended","DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Botanical/Rank","http://rs.tdwg.org/dwc/terms/Taxon",,"http://rs.tdwg.org/dwc/terms/scientificNameRank-2009-07-06",,
"http://rs.tdwg.org/dwc/terms/taxonRemarks-2009-04-24","2008-11-19","2009-04-24","taxonRemarks","Comments or notes about the taxon.","Example: ""this name is a misspelling in common use""","Taxon Remarks","http://rs.tdwg.org/dwc/terms/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"superseded","not in ABCD","http://rs.tdwg.org/dwc/terms/Taxon",,,,
"http://rs.tdwg.org/dwc/terms/taxonRemarks-2009-08-24","2008-11-19","2009-08-24","taxonRemarks","Comments or notes about the taxon or name.","Example: ""this name is a misspelling in common use""","Taxon Remarks","http://rs.tdwg.org/dwc/terms/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"recommended","not in ABCD","http://rs.tdwg.org/dwc/terms/Taxon",,"http://rs.tdwg.org/dwc/terms/taxonRemarks-2009-04-24",,
"http://www.iobis.org/obis/Temperature-2005-07-10","2005-07-10","2005-07-10","Temperature","The temperature recorded with the collection/record event. Is assumed to be taken at the collection depth. Expressed in degrees Celsius.",,"Temperature","http://www.iobis.org/obis/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"superseded","DataSets/DataSet/Units/Unit/Gathering/SiteMeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/LowerValue + constant",,,,,
"http://digir.net/schema/conceptual/darwin/2003/1.0/TimeCollected-2003-06-17","2003-06-17","2003-06-17","TimeCollected","The time of day the cataloged item was collected, expressed as decimal hours from midnight, local time (e.g., 12.0 = noon, 13.5 = 1:30pm).",,"Time Collected","http://digir.net/schema/conceptual/darwin/2003/1.0/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"superseded","DataSets/DataSet/Units/Unit/Gathering/DateTime/TimeOfDayBegin",,,"http://digir.net/schema/conceptual/darwin/2003/1.0/TimeOfDay-2003-06-13",,
"http://digir.net/schema/conceptual/darwin/2003/1.0/TimeOfDay-2003-06-13","2003-06-13","2003-06-13","TimeOfDay","The time of day a specimen was collected expressed as decimal hours from midnight local time (e.g. 12.0 = mid day, 13.5 = 1:30pm)",,"Time of Day","http://digir.net/schema/conceptual/darwin/2003/1.0/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"superseded","DataSets/DataSet/Units/Unit/Gathering/DateTime/TimeOfDayBegin",,,,,
"http://www.iobis.org/obis/TimeZone-2005-07-10","2005-07-10","2005-07-10","TimeZone","Indicates the time zone for the Time of Day measurements.",,"Time Zone","http://www.iobis.org/obis/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"superseded","DataSets/DataSet/Units/Unit/Gathering/DateTime/TimeZone",,,,,
"http://digir.net/schema/conceptual/darwin/2003/1.0/Tissues-2003-06-17","2003-06-17","2003-06-17","Tissues","A concatenated list of tissues and preservation methods (whole (frozen), liver (EDTA), etc.) for the cataloged item.",,"Tissues","http://digir.net/schema/conceptual/darwin/2003/1.0/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"superseded","DataSets/DataSet/Units/Unit/SpecimenUnit/Preparations/PreparationsText",,,,,
"http://digir.net/schema/conceptual/darwin/2003/1.0/TypeStatus-2003-06-13","2003-06-13","2003-06-13","TypeStatus","Indicates the kind of nomenclatural type that a specimen represents. (This is incomplete because type status actually describes the relationship between a name and a specimen [or ternary relatiohnship between a specimen, name, and publication].) In particular, the type status may not apply to the name listed in the scientific name, i.e., current identification. In rare cases, a single specimen may be the type of more than one name.",,"Type Status","http://digir.net/schema/conceptual/darwin/2003/1.0/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"superseded","DataSets/DataSet/Units/Unit/SpecimenUnit/NomenclaturalTypeDesignations/NomenclaturalTypeText",,,,,
"http://digir.net/schema/conceptual/darwin/2003/1.0/TypeStatus-2003-06-17","2003-06-17","2003-06-17","TypeStatus","A list of one or more nomenclatural types that the cataloged item represents (e.g., ""holotype of Ctenomys sociabilis. Pearson O. P., and M. I. Christie. 1985. Historia Natural, 5(37):388."").",,"Type Status","http://digir.net/schema/conceptual/darwin/2003/1.0/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"superseded","DataSets/DataSet/Units/Unit/SpecimenUnit/NomenclaturalTypeDesignations/NomenclaturalTypeText",,,"http://digir.net/schema/conceptual/darwin/2003/1.0/TypeStatus-2003-06-13",,
"http://rs.tdwg.org/dwc/curatorial/TypeStatus-2007-04-17","2007-04-17","2007-04-17","TypeStatus","A list of one or more nomenclatural types (including type status and typified taxonomic name) represented by the object. Example: ""holotype of Ctenomys sociabilis. Pearson O. P., and M. I. Christie. 1985. Historia Natural, 5(37):388"".",,"Type Status","http://rs.tdwg.org/dwc/curatorial/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"superseded","DataSets/DataSet/Units/Unit/SpecimenUnit/NomenclaturalTypeDesignations/NomenclaturalTypeText",,,"http://digir.net/schema/conceptual/darwin/2003/1.0/TypeStatus-2003-06-17",,
"http://rs.tdwg.org/dwc/terms/typeStatus-2009-04-24","2008-11-19","2014-10-23","typeStatus","A list (concatenated and separated) of nomenclatural types (type status, typified scientific name, publication) applied to the subject.","Example: ""holotype of Ctenomys sociabilis. Pearson O. P., and M. I. Christie. 1985. Historia Natural, 5(37):388""","Type Status","http://rs.tdwg.org/dwc/terms/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"superseded","DataSets/DataSet/Units/Unit/SpecimenUnit/NomenclaturalTypeDesignations/NomenclaturalTypeText","http://rs.tdwg.org/dwc/terms/Identification","http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-30_16","http://rs.tdwg.org/dwc/curatorial/TypeStatus-2007-04-17",,
"http://rs.tdwg.org/dwc/terms/typeStatus-2014-10-23","2008-11-19","2014-10-23","typeStatus","A list (concatenated and separated) of nomenclatural types (type status, typified scientific name, publication) applied to the subject.","The recommended best practice is to separate the values with a vertical bar (' | '). Examples: ""holotype of Ctenomys sociabilis. Pearson O. P., and M. I. Christie. 1985. Historia Natural, 5(37):388"", ""holotype of Pinus abies | holotype of Picea abies"".","Type Status","http://rs.tdwg.org/dwc/terms/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"recommended","DataSets/DataSet/Units/Unit/SpecimenUnit/NomenclaturalTypeDesignations/NomenclaturalTypeText","http://rs.tdwg.org/dwc/terms/Identification","http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-30_16","http://rs.tdwg.org/dwc/terms/typeStatus-2009-04-24",,
"http://rs.tdwg.org/dwc/dwcore/ValidDistributionFlag-2007-04-17","2007-04-17","2007-04-17","ValidDistributionFlag","A flag (""true"" or ""false"") that indicates whether the locality information represents a valid distribution occurrence for a specimen. Specimens taken from captivity and showing the captive location should use the value ""false"".",,"Valid Distribution Flag","http://rs.tdwg.org/dwc/dwcore/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"superseded","DataSets/DataSet/Units/Unit/Gathering/ValidDistributionFlag",,,,,
"http://digir.net/schema/conceptual/darwin/2003/1.0/VerbatimCollectingDate-2003-06-17","2003-06-17","2003-06-17","VerbatimCollectingDate","The verbatim original representation of the date information for the collecting event.",,"Verbatim Collecting Date","http://digir.net/schema/conceptual/darwin/2003/1.0/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"superseded","DataSets/DataSet/Units/Unit/Gathering/DateTime/DateText",,,,,
"http://rs.tdwg.org/dwc/curatorial/VerbatimCollectingDate-2007-04-17","2007-04-17","2007-04-17","VerbatimCollectingDate","The verbatim original representation of the date (and time) information for the collecting event. Example: ""spring 1910"".",,"Verbatim Collecting Date","http://rs.tdwg.org/dwc/curatorial/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"superseded","DataSets/DataSet/Units/Unit/Gathering/DateTime/DateText",,,"http://digir.net/schema/conceptual/darwin/2003/1.0/VerbatimCollectingDate-2003-06-17",,
"http://rs.tdwg.org/dwc/geospatial/VerbatimCoordinates-2007-04-17","2007-04-17","2007-04-17","VerbatimCoordinates","A text representation of the coordinate data (Latitude/ Longitude, UTM, TRS, etc.) from its original source if it cannot be separated into its component parts. Example: ""470999 1234300"".",,"Verbatim Coordinates","http://rs.tdwg.org/dwc/geospatial/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"superseded","{DataSets/DataSet/Units/Unit/Gathering/SiteCoordinateSets/SiteCoordinates/CoordinatesLatLon/CoordinatesText or DataSets/DataSet/Units/Unit/Gathering/SiteCoordinateSets/SiteCoordinates/CoordinatesUTM/UTMText}",,,,,
"http://rs.tdwg.org/dwc/terms/verbatimCoordinates-2009-04-24","2008-11-19","2009-07-06","verbatimCoordinates","The verbatim original spatial coordinates of the Location. The coordinate ellipsoid, geodeticDatum, or full Spatial Reference System (SRS) for these coordinates should be stored in verbatimSRS and the coordinate system should be stored in verbatimCoordinateSystem.","Examples: ""41 05 54S 121 05 34W"", ""17T 630000 4833400""","Verbatim Coordinates","http://rs.tdwg.org/dwc/terms/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"recommended","{DataSets/DataSet/Units/Unit/Gathering/SiteCoordinateSets/SiteCoordinates/CoordinatesLatLon/CoordinatesText or DataSets/DataSet/Units/Unit/Gathering/SiteCoordinateSets/SiteCoordinates/CoordinatesUTM/UTMText}","http://purl.org/dc/terms/Location",,"http://rs.tdwg.org/dwc/geospatial/VerbatimCoordinates-2007-04-17",,
"http://rs.tdwg.org/dwc/geospatial/VerbatimCoordinateSystem-2007-04-17","2007-04-17","2007-04-17","VerbatimCoordinateSystem","The name of the system in which the verbatim geographic coordinates were recorded. Examples: ""decimal degrees"", ""degrees minutes seconds"", ""degrees decimal minutes"", ""UTM""",,"Verbatim Coordinate System","http://rs.tdwg.org/dwc/geospatial/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"superseded","(partly) DataSets/DataSet/Units/Unit/Gathering/SiteCoordinateSets/SiteCoordinates/CoordinatesGrid/GridCellSystem",,,"http://digir.net/schema/conceptual/darwin/2003/1.0/OriginalCoordinateSystem-2003-06-17",,
"http://rs.tdwg.org/dwc/terms/verbatimCoordinateSystem-2009-04-24","2008-11-19","2009-07-06","verbatimCoordinateSystem","The spatial coordinate system for the verbatimLatitude and verbatimLongitude or the verbatimCoordinates of the Location. Recommended best practice is to use a controlled vocabulary.","Examples: ""decimal degrees"", ""degrees decimal minutes"", ""degrees minutes seconds"", ""UTM""","Verbatim Coordinate System","http://rs.tdwg.org/dwc/terms/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"recommended","(partly) DataSets/DataSet/Units/Unit/Gathering/SiteCoordinateSets/SiteCoordinates/CoordinatesGrid/GridCellSystem","http://purl.org/dc/terms/Location",,"http://rs.tdwg.org/dwc/geospatial/VerbatimCoordinateSystem-2007-04-17",,
"http://digir.net/schema/conceptual/darwin/2003/1.0/VerbatimDepth-2003-06-17","2003-06-17","2003-06-17","VerbatimDepth","A text representation of the Depth in its original format in the source database.",,"Verbatim Depth","http://digir.net/schema/conceptual/darwin/2003/1.0/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"superseded","DataSets/DataSet/Units/Unit/Gathering/Depth/MeasurementOrFactText",,,,,
"http://rs.tdwg.org/dwc/curatorial/VerbatimDepth-2007-04-17","2007-04-17","2007-04-17","VerbatimDepth","A text representation of the depth in its original format in the source database. Example: ""100 to 200 ft below sea level"".",,"Verbatim Depth","http://rs.tdwg.org/dwc/curatorial/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"superseded","DataSets/DataSet/Units/Unit/Gathering/Depth/MeasurementOrFactText",,,"http://digir.net/schema/conceptual/darwin/2003/1.0/VerbatimDepth-2003-06-17",,
"http://rs.tdwg.org/dwc/terms/verbatimDepth-2009-04-24","2008-11-19","2009-04-24","verbatimDepth","The original description of the depth below the local surface.","Example: ""100-200 m""","Verbatim Depth","http://rs.tdwg.org/dwc/terms/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"recommended","DataSets/DataSet/Units/Unit/Gathering/Depth/MeasurementOrFactText","http://purl.org/dc/terms/Location",,"http://rs.tdwg.org/dwc/curatorial/VerbatimDepth-2007-04-17",,
"http://digir.net/schema/conceptual/darwin/2003/1.0/VerbatimElevation-2003-06-17","2003-06-17","2003-06-17","VerbatimElevation","A text representation of the Elevation in its original format in the source database.",,"Verbatim Elevation","http://digir.net/schema/conceptual/darwin/2003/1.0/","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property",,"superseded","DataSets/DataSet/Units/Unit/Gathering/Altitude/MeasurementOrFactText",,,,,
